DIV,TYPE,WARD,CONGRESSIONAL,SENATORIAL,LEGISLATIVE,COUNCIL,"PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES
JOSEPH R BIDEN AND KAMALA D HARRIS","PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES
DONALD J TRUMP AND MICHAEL R PENCE","PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES
JO JORGENSEN AND JEREMY SPIKE COHEN","PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES
Write-in","ATTORNEY GENERAL
JOSH SHAPIRO","ATTORNEY GENERAL
HEATHER HEIDELBAUGH","ATTORNEY GENERAL
DANIEL WASSMER","ATTORNEY GENERAL
RICHARD L WEISS","ATTORNEY GENERAL
Write-in","AUDITOR GENERAL
NINA AHMAD","AUDITOR GENERAL
TIMOTHY DEFOOR","AUDITOR GENERAL
JENNIFER MOORE","AUDITOR GENERAL
OLIVIA FAISON","AUDITOR GENERAL
Write-in","STATE TREASURER
JOE TORSELLA","STATE TREASURER
STACY L GARRITY","STATE TREASURER
JOE SOLOSKI","STATE TREASURER
TIMOTHY RUNKLE","STATE TREASURER
Write-in","REPRESENTATIVE IN CONGRESS - 2ND DISTRICT
BRENDAN F BOYLE","REPRESENTATIVE IN CONGRESS - 2ND DISTRICT
DAVID TORRES","REPRESENTATIVE IN CONGRESS - 2ND DISTRICT
Write-in","REPRESENTATIVE IN CONGRESS - 3RD DISTRICT
DWIGHT EVANS","REPRESENTATIVE IN CONGRESS - 3RD DISTRICT
MICHAEL HARVEY","REPRESENTATIVE IN CONGRESS - 3RD DISTRICT
Write-in","REPRESENTATIVE IN CONGRESS - 5TH DISTRICT
MARY GAY SCANLON","REPRESENTATIVE IN CONGRESS - 5TH DISTRICT
DASHA PRUETT","REPRESENTATIVE IN CONGRESS - 5TH DISTRICT
Write-in","SENATOR IN THE GENERAL ASSEMBLY - 1ST DISTRICT
NIKIL SAVAL","SENATOR IN THE GENERAL ASSEMBLY - 1ST DISTRICT
Write-in","SENATOR IN THE GENERAL ASSEMBLY - 3RD DISTRICT
SHARIF STREET","SENATOR IN THE GENERAL ASSEMBLY - 3RD DISTRICT
Write-in","SENATOR IN THE GENERAL ASSEMBLY - 5TH DISTRICT
JOHN SABATINA","SENATOR IN THE GENERAL ASSEMBLY - 5TH DISTRICT
Write-in","SENATOR IN THE GENERAL ASSEMBLY - 7TH DISTRICT
VINCENT HUGHES","SENATOR IN THE GENERAL ASSEMBLY - 7TH DISTRICT
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 152ND DISTRICT
NANCY GUENST","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 152ND DISTRICT
KAREN HOUCK","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 152ND DISTRICT
JOHN WEINRICH","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 152ND DISTRICT
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 170TH DISTRICT
MIKE DOYLE","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 170TH DISTRICT
MARTINA WHITE","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 170TH DISTRICT
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 172ND DISTRICT
KEVIN J BOYLE","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 172ND DISTRICT
AARON BASHIR","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 172ND DISTRICT
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 173RD DISTRICT
MIKE DRISCOLL","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 173RD DISTRICT
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 174TH DISTRICT
ED NEILSON","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 174TH DISTRICT
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 175TH DISTRICT
MARYLOUISE ISAACSON","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 175TH DISTRICT
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 177TH DISTRICT
JOE HOHENSTEIN","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 177TH DISTRICT
JOHN NUNGESSER","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 177TH DISTRICT
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 179TH DISTRICT
JASON DAWKINS","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 179TH DISTRICT
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 180TH DISTRICT
ANGEL CRUZ","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 180TH DISTRICT
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 181ST DISTRICT
MALCOLM KENYATTA","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 181ST DISTRICT
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 182ND DISTRICT
BRIAN SIMS","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 182ND DISTRICT
DREW MURRAY","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 182ND DISTRICT
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 184TH DISTRICT
ELIZABETH FIEDLER","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 184TH DISTRICT
LOU MENNA IV","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 184TH DISTRICT
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 185TH DISTRICT
REGINA YOUNG","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 185TH DISTRICT
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 186TH DISTRICT
JORDAN A HARRIS","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 186TH DISTRICT
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 188TH DISTRICT
RICK KRAJEWSKI","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 188TH DISTRICT
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 190TH DISTRICT
AMEN BROWN","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 190TH DISTRICT
WANDA LOGAN","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 190TH DISTRICT
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 191ST DISTRICT
JOANNA E MCCLINTON","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 191ST DISTRICT
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 192ND DISTRICT
MORGAN CEPHAS","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 192ND DISTRICT
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 194TH DISTRICT
PAMELA A DELISSIO","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 194TH DISTRICT
LISA GOLDMAN RILEY","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 194TH DISTRICT
MATT BALTSAR","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 194TH DISTRICT
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 195TH DISTRICT
DONNA BULLOCK","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 195TH DISTRICT
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 197TH DISTRICT
DANILO BURGOS","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 197TH DISTRICT
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 198TH DISTRICT
DARISHA K PARKER","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 198TH DISTRICT
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 200TH DISTRICT
CHRIS RABB","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 200TH DISTRICT
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 201ST DISTRICT
STEPHEN KINSEY","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 201ST DISTRICT
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 202ND DISTRICT
JARED SOLOMON","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 202ND DISTRICT
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 203RD DISTRICT
ISABELLA FITZGERALD","REPRESENTATIVE IN THE GENERAL ASSEMBLY - 203RD DISTRICT
Write-in","QUESTION #1
YES","QUESTION #1
NO","QUESTION #2
YES","QUESTION #2
NO","QUESTION #3
YES","QUESTION #3
NO","QUESTION #4
YES","QUESTION #4
NO"
01-01,E,01,03,01,184,01,82,53,3,1,78,47,2,2,2,70,49,3,4,0,69,48,4,5,0,0,0,0,76,52,0,0,0,0,83,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,45,81,40,72,46,79,41
01-01,M,01,03,01,184,01,230,24,0,1,222,26,0,4,0,216,22,1,5,0,216,22,3,7,0,0,0,0,223,21,0,0,0,0,231,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,21,209,33,210,33,198,48
01-01,P,01,03,01,184,01,2,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
01-02,E,01,03,01,184,01,115,78,2,2,108,58,6,7,0,100,67,9,4,0,108,60,7,5,0,0,0,0,114,67,0,0,0,0,125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,47,125,47,112,58,111,63
01-02,M,01,03,01,184,01,324,21,1,2,309,23,5,8,1,290,29,9,13,0,305,21,8,9,0,0,0,0,313,24,1,0,0,0,318,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,31,295,39,303,34,284,49
01-02,P,01,03,01,184,01,3,2,0,0,4,0,0,0,0,3,0,1,0,0,2,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0
01-03,E,01,03,01,184,01,106,121,2,1,98,119,6,3,0,97,113,8,4,0,98,116,3,7,0,0,0,0,104,113,0,0,0,0,106,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,78,141,58,108,89,120,81
01-03,M,01,03,01,184,01,308,25,2,1,299,26,4,4,1,294,28,7,3,0,295,26,7,2,1,0,0,0,296,29,5,0,0,0,306,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,21,260,59,289,31,273,46
01-03,P,01,03,01,184,01,8,6,0,1,8,5,0,1,0,5,6,0,1,0,7,6,0,1,0,0,0,0,8,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,6,5,6,6,8,4
01-04,E,01,03,01,184,01,99,112,2,0,90,99,6,5,1,87,101,7,4,0,93,96,9,4,0,0,0,0,95,105,0,0,0,0,101,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,91,121,62,99,86,106,81
01-04,M,01,03,01,184,01,265,28,1,2,249,34,3,4,0,251,28,4,5,1,245,31,6,7,0,0,0,0,253,31,1,0,0,0,255,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,23,235,44,233,50,226,57
01-04,P,01,03,01,184,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-05,E,01,03,01,184,01,83,34,0,0,73,27,3,3,0,72,28,2,1,0,73,27,3,4,0,0,0,0,78,29,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,24,78,20,74,24,80,18
01-05,M,01,03,01,184,01,125,11,1,1,123,7,2,2,0,124,6,2,1,0,122,8,2,2,0,0,0,0,124,8,0,0,0,0,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,8,106,24,120,12,116,15
01-05,P,01,03,01,184,01,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0
01-06,E,01,03,01,184,01,124,45,1,0,117,29,7,5,0,111,37,5,4,0,112,34,6,7,0,0,0,0,121,38,0,0,0,0,122,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,35,123,28,112,38,108,44
01-06,M,01,03,01,184,01,192,6,1,1,178,10,6,8,0,181,10,1,8,0,183,9,3,5,0,0,0,0,191,8,0,0,0,0,193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,17,163,29,174,17,157,34
01-06,P,01,03,01,184,01,3,1,1,0,3,1,1,0,0,4,0,1,0,0,4,0,1,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
01-07,E,01,03,01,184,01,89,35,0,2,79,32,3,5,0,77,32,5,3,0,75,33,6,5,1,0,0,0,85,33,0,0,0,0,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,20,85,14,78,22,72,28
01-07,M,01,03,01,184,01,186,10,0,0,176,7,3,5,0,174,10,5,3,0,167,12,5,5,0,0,0,0,180,9,1,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,8,150,36,171,14,153,34
01-07,P,01,03,01,184,01,5,3,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,3,0,3,0
01-08,E,01,03,01,184,01,112,51,3,0,109,42,3,3,0,103,44,5,4,0,105,42,5,4,0,0,0,0,112,44,0,0,0,0,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,37,120,32,104,43,107,43
01-08,M,01,03,01,184,01,244,28,1,2,238,22,1,6,1,239,23,4,3,0,241,22,2,5,0,0,0,0,243,22,1,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,25,218,35,225,30,211,41
01-08,P,01,03,01,184,01,3,2,0,0,4,1,0,0,0,3,2,0,0,0,4,1,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,1,2,1
01-09,E,01,03,01,184,01,83,83,2,0,82,71,2,3,0,75,75,4,2,0,83,71,1,3,0,0,0,0,79,76,0,0,0,0,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,54,100,43,87,56,96,47
01-09,M,01,03,01,184,01,246,17,0,0,242,16,1,2,0,236,19,2,3,0,233,18,4,2,0,0,0,0,243,15,0,0,0,0,242,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,14,211,34,234,13,214,30
01-09,P,01,03,01,184,01,3,3,0,0,2,4,0,0,0,2,4,0,0,0,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,1,1
01-10,E,01,03,01,184,01,128,59,2,3,124,52,2,4,0,118,54,3,6,0,123,47,2,6,1,0,0,0,126,54,0,0,0,0,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,36,139,31,125,45,129,40
01-10,M,01,03,01,184,01,291,18,0,0,274,18,5,4,1,262,26,4,8,0,270,17,7,5,0,0,0,0,279,16,0,0,0,0,278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,27,241,47,267,26,263,30
01-10,P,01,03,01,184,01,5,0,1,0,6,0,0,0,0,5,0,1,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0
01-11,E,01,03,01,184,01,111,65,6,0,101,61,7,3,0,102,63,5,3,0,106,60,7,0,0,0,0,0,108,63,0,0,0,0,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,48,131,31,111,53,116,48
01-11,M,01,03,01,184,01,375,22,2,1,351,25,5,13,1,347,36,5,6,0,350,28,4,11,0,0,0,0,355,33,1,0,0,0,366,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,25,326,54,348,37,335,51
01-11,P,01,03,01,184,01,4,1,0,0,4,1,0,0,0,4,1,0,0,0,4,1,0,0,0,0,0,0,4,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,3,2,4,1
01-12,E,01,03,01,184,01,117,57,2,1,113,44,4,3,0,109,41,10,5,0,115,38,5,5,0,0,0,0,112,49,0,0,0,0,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,33,128,28,121,34,127,29
01-12,M,01,03,01,184,01,192,15,2,2,178,15,3,13,0,186,14,1,7,0,179,16,2,12,0,0,0,0,190,12,1,0,0,0,188,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,7,182,19,188,15,165,38
01-12,P,01,03,01,184,01,5,2,0,0,2,1,0,0,0,2,1,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0
01-13,E,01,03,01,184,01,172,60,5,2,154,62,5,4,0,151,61,10,4,1,152,61,7,5,0,0,0,0,165,61,0,0,0,0,174,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,35,178,31,161,41,182,23
01-13,M,01,03,01,184,01,346,14,1,0,324,18,3,7,0,320,20,2,4,0,320,20,4,7,0,0,0,0,332,18,0,0,0,0,331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,24,313,33,309,34,295,49
01-13,P,01,03,01,184,01,6,1,0,0,6,1,0,0,0,5,2,0,0,0,6,1,0,0,0,0,0,0,5,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
01-14,E,01,03,01,184,01,145,40,4,0,130,35,6,5,0,125,38,8,7,0,125,41,6,6,0,0,0,0,137,36,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,27,138,27,123,41,129,37
01-14,M,01,03,01,184,01,261,13,0,0,236,12,10,14,0,244,14,6,6,0,241,11,7,12,0,0,0,0,250,12,0,0,0,0,252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,17,212,39,243,10,226,23
01-14,P,01,03,01,184,01,7,1,1,0,7,1,1,0,0,7,1,1,0,0,7,1,1,0,0,0,0,0,7,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,6,3,6,3,7,2
